time,size,latitude,longitude,address
4/13/16 5:28,2.1,35.92 N,127.93 E,경북 김천시 남남서쪽 28km 지역
3/28/16 14:34,2.9,35.22 N,127.96 E,경남 진주시 서북서쪽 12km 지역
3/27/16 18:28,3,39.17 N,125.97 E,북한 평안남도 평성 남동쪽 12km 지역
3/27/16 14:52,2.3,35.33 N,130.04 E,울산 동구 동남동쪽 59km 해역
3/15/16 3:38,2.4,37.59 N,129.95 E,강원 삼척시 동북동쪽 71km 해역
3/15/16 3:00,2.7,36.31 N,128.21 E,경북 상주시 남남동쪽 12km 지역
3/14/16 5:17,3.1,38.71 N,125.87 E,북한 황해북도 송림 동쪽 21km 지역
3/5/16 11:11,3.3,35.61 N,129.82 E,울산 동구 동북동쪽 38km 해역
3/2/16 14:04,2.4,36.36 N,127.2 E,충남 공주시 남동쪽 12km 지역
2/28/16 16:52,2.5,38.73 N,125.85 E,북한 황해북도 송림 동쪽 19km 지역
2/26/16 18:46,2.2,33.23 N,127.19 E,제주 서귀포시 성산 동남동쪽 34km 해역
2/24/16 23:22,2.9,33.52 N,125.92 E,제주 제주시 고산 북서쪽 34km 해역
2/11/16 5:57,3.1,36.21 N,127.48 E,충남 금산군 북쪽 12km 지역
1/31/16 3:03,2,36.95 N,129.92 E,경북 울진군 동쪽 46km 해역
1/25/16 18:40,2.3,36.22 N,128.69 E,경북 의성군 남쪽 14km 지역
1/23/16 7:14,2.4,38.42 N,126.25 E,북한 황해북도 평산 북서쪽 16km 지역
1/6/16 20:39,3,36.01 N,128.07 E,경북 김천시 남쪽 14km 지역
12/22/15 4:31,3.9,36.03 N,126.96 E,전북 익산시 북쪽 9km 지역
12/11/15 1:25,2,36.90 N,126.58 E,충남 당진시 서북서쪽 5km 지역
11/24/15 14:10,2.4,35.66 N,129.82 E,울산 동구 동북동쪽 40km 해역
11/24/15 11:27,3.2,35.67 N,129.82 E,울산 동구 동북동쪽 41km 해역
11/13/15 20:04,2.2,35.80 N,129.4 E,경북 경주시 동남동쪽 17km 지역
10/30/15 15:17,2.6,35.75 N,129.36 E,경북 경주시 남동쪽 16km 지역
10/26/15 23:29,2.1,34.09 N,126.85 E,전남 완도군 남남동쪽 26km 해역
10/11/15 0:55,2.3,33.26 N,127.05 E,제주 서귀포시 성산 남동쪽 21km 해역
10/1/15 14:06,2.1,35.78 N,129.14 E,경북 경주시 남서쪽 9km 지역
10/1/15 9:21,2.5,35.78 N,129.14 E,경북 경주시 남서쪽 9km 지역
9/18/15 10:12,2.1,34.70 N,128.75 E,경남 통영시 매물도 동북동쪽 17km 해역
9/3/15 4:53,2.9,33.36 N,127.12 E,제주 서귀포시 성산 동쪽 22km 해역
9/1/15 13:47,2.5,39.08 N,126.53 E,북한 평안남도 양덕 남남서쪽 17km 지역
8/23/15 9:19,2.1,36.37 N,129.79 E,경북 영덕군 동쪽 38km 해역
8/17/15 16:56,2.5,37.18 N,125.38 E,인천 옹진군 연평도 남남서쪽 61km 해역
8/12/15 17:09,2,37.16 N,127.52 E,경기 이천시 남남동쪽 15km 지역
8/3/15 10:11,3.7,33.26 N,127.06 E,제주 서귀포시 성산 남동쪽 22km 해역
8/2/15 3:22,2.1,37.19 N,128.44 E,강원 영월군 서북서쪽 2km 지역
8/1/15 23:58,2.2,35.32 N,127.45 E,전남 구례군 북쪽 13km 지역
7/30/15 9:39,2.1,35.18 N,128.01 E,경남 진주시 서쪽 7km 지역
7/23/15 4:02,2.6,33.18 N,127.02 E,제주 서귀포시 성산 남남동쪽 26km 해역
7/20/15 1:33,2.2,33.26 N,127.21 E,제주 서귀포시 성산 동남동쪽 34km 해역
7/18/15 21:15,2.3,36.07 N,128.08 E,경북 김천시 남남서쪽 7km 지역
7/14/15 14:34,2.5,33.26 N,127.04 E,제주 서귀포시 성산 남동쪽 20km 해역
7/8/15 11:01,2,37.63 N,125.86 E,인천 옹진군 연평도 동남동쪽 14km 해역
7/4/15 8:49,2,36.32 N,128.16 E,경북 상주시 남쪽 10km 지역
6/22/15 12:44,2.2,36.35 N,127.25 E,충남 공주시 남동쪽 15km 지역
6/22/15 12:02,2.6,35.85 N,125.0 E,충남 태안군 서격렬비도 남남서쪽 96km 해역
6/17/15 0:55,2.1,38.40 N,125.62 E,북한 황해남도 안악 남동쪽 16km 지역
6/7/15 20:54,2.6,33.78 N,126.18 E,제주 제주시 북서쪽 45km 해역
6/2/15 1:01,2,36.76 N,129.98 E,경북 울진군 동남동쪽 57km 해역
4/24/15 10:14,2.3,35.88 N,129.69 E,경북 포항시 남구 동남동쪽 33km 해역
4/21/15 2:05,2.1,35.88 N,129.75 E,경북 포항시 남구 동남동쪽 38km 해역
4/15/15 4:10,2.9,35.14 N,129.93 E,울산 동구 남동쪽 61km 해역
4/13/15 18:02,3.3,37.18 N,125.47 E,인천 옹진군 연평도 남남서쪽 58km 해역
3/19/15 16:20,2.4,36.43 N,127.65 E,충북 옥천군 북북동쪽 16km 지역
3/19/15 12:54,2.1,34.21 N,128.29 E,경남 통영시 욕지도 남쪽 48km 해역
3/10/15 13:10,2.7,37.36 N,125.15 E,인천 옹진군 연평도 남서쪽 59km 해역
2/23/15 4:54,2.7,32.96 N,126.25 E,제주 제주시 고산 남남동쪽 38KM 해역
2/19/15 14:25,2.2,36.04 N,125.02 E,충남 태안군 서격렬비도 남서쪽 77km 해역
2/3/15 19:54,2.1,33.61 N,127.57 E,전남 여수시 거문도 남남동쪽 52km 해역
1/31/15 5:10,2.2,36.60 N,129.45 E,경북 영덕군 북북동쪽 22km 해역
1/8/15 20:15,3.5,37.51 N,125.63 E,인천 옹진군 연평도 남남서쪽 18km 해역
1/6/15 13:06,2.6,38.43 N,126.28 E,북한 황해북도 평산 북서쪽 15km 지역
12/30/14 15:36,2.6,35.21 N,124.79 E,전남 신안군 흑산면 북서쪽 88km 해역
12/24/14 20:33,2.1,35.89 N,127.33 E,전북 완주군 동쪽 15km 지역
12/15/14 9:08,2.1,39.09 N,126.52 E,북한 평안남도 양덕 남서쪽 16km 지역
12/8/14 5:28,3.3,34.75 N,127.17 E,전남 보성군 동남동쪽 8km 지역
11/15/14 3:31,2.5,38.77 N,126.36 E,북한 황해북도 신계 북북서쪽 34km 지역
11/6/14 14:48,2.3,33.34 N,125.89 E,제주 제주시 고산 서북서쪽 26km 해역
11/6/14 4:25,2.5,37.23 N,126.44 E,인천 옹진군 남남서쪽 30km 해역
10/28/14 19:07,2.2,38.00 N,125.34 E,북한 황해남도 옹진 북북동쪽 8km 지역
10/21/14 6:33,2.3,35.21 N,129.49 E,부산 기장군 동쪽 24km 해역
10/20/14 21:15,2.2,33.68 N,125.88 E,제주 제주시 고산 북북서쪽 50km 해역
10/19/14 19:57,2.6,36.44 N,128.19 E,경북 상주시 북동쪽 4km 지역
10/11/14 22:11,2.3,37.73 N,129.43 E,강원 동해시 북동쪽 36km 해역
10/7/14 1:57,2.9,33.30 N,125.96 E,제주 제주시 고산 서쪽 19km 해역
10/1/14 16:34,2.2,36.67 N,125.45 E,충남 태안군 서격렬비도 북서쪽 11km 해역
9/28/14 21:32,3.2,37.24 N,126.44 E,인천 옹진군 남서쪽 30km 지역
9/25/14 2:26,3.8,35.07 N,129.94 E,울산 동구 남동쪽 67km 해역
9/23/14 15:27,3.5,35.80 N,129.41 E,경북 경주시 동남동쪽 18km 지역
9/9/14 0:24,2.2,35.68 N,129.38 E,경북 경주시 남동쪽 23km 지역
8/21/14 22:30,2.7,33.87 N,127.83 E,전남 여수시 거문도 동남동쪽 51km 해역
8/18/14 5:13,2.1,36.57 N,125.64 E,충남 태안군 서격렬비도 동남동쪽 10km 해역
8/16/14 0:51,2.1,33.59 N,126.58 E,제주 제주시 북북동쪽 11km 해역
8/10/14 18:07,2.4,38.15 N,126.63 E,북한 개성 북북동쪽 21km 지역
8/5/14 6:16,2.5,40.11 N,127.2 E,북한 함경남도 신흥 서북서쪽 20km 지역
8/2/14 1:32,2.2,37.40 N,127.2 E,경기 광주시 서남서쪽 5km 지역
7/4/14 6:27,2.2,34.51 N,125.41 E,전남 신안군 흑산면 남남서쪽 17km 해역
7/4/14 4:13,2.9,35.66 N,129.78 E,울산 동구 동북동쪽 37km 해역
7/4/14 0:11,2.5,35.65 N,129.81 E,울산 동구 동북동쪽 39km 해역
7/3/14 22:04,2.6,35.66 N,129.82 E,울산 동구 동북동쪽 40km 해역
7/3/14 21:57,3.5,35.66 N,129.76 E,울산 동구 동북동쪽 35km 해역
6/21/14 8:29,2.6,38.77 N,125.89 E,북한 황해북도 송림 동쪽 22km 지역
6/18/14 9:59,2.1,35.91 N,128.66 E,대구 동구 북동쪽 4km 지역
6/8/14 4:05,2.6,33.52 N,125.96 E,제주 제주시 고산 북서쪽 31km 해역
6/5/14 13:29,2.3,35.97 N,128.62 E,대구 동구 북쪽 10km 지역
5/15/14 8:46,3.4,33.00 N,126.21 E,제주 제주시 고산 남쪽 33km 해역
4/26/14 14:08,2.7,36.46 N,127.93 E,경북 상주시 서북서쪽 21km 지역
4/25/14 12:14,2.9,35.97 N,128.04 E,경북 김천시 남남서쪽 19km 지역
4/13/14 14:02,2.9,36.93 N,124.52 E,충남 태안군 서격렬비도 서북서쪽 97km 해역
4/12/14 1:44,2.6,33.52 N,126.9 E,제주 제주시 동쪽 34km 지역
4/8/14 6:19,2.7,36.96 N,124.44 E,충남 태안군 서격렬비도 서북서쪽 105km 해역
4/1/14 9:25,2.3,36.95 N,124.5 E,충남 태안군 서격렬비도 서북서쪽 100km 해역
4/1/14 4:48,5.1,36.95 N,124.5 E,충남 태안군 서격렬비도 서북서쪽 100km 해역
3/28/14 10:40,3,36.47 N,127.93 E,경북 상주시 서북서쪽 22km 지역
3/14/14 12:59,2.5,39.41 N,126.09 E,북한 평안남도 성천 북북서쪽 21km 지역
3/11/14 11:39,2.7,35.86 N,128.47 E,대구 달성군 서북서쪽 9km 지역
2/28/14 3:20,2.4,38.74 N,125.01 E,북한 남포 서쪽 22km 해역
2/22/14 20:44,2.6,38.31 N,124.27 E,북한 황해남도 용연군 장산곶 서북서쪽 42km 해역
2/21/14 21:17,2.7,35.05 N,127.75 E,전남 광양시 북북동쪽 13km 지역
2/5/14 23:06,2.8,38.26 N,124.4 E,북한 황해남도 용연군 장산곶 서북서쪽 29km 해역
1/29/14 6:08,2.2,36.23 N,128.8 E,경북 의성군 남동쪽 16km 지역
12/19/13 12:38,2.9,38.11 N,127.11 E,경기 연천군 동북동쪽 3km 지역
12/13/13 11:40,2.5,36.10 N,129.04 E,경북 영천시 북북동쪽 17km 지역
12/8/13 16:38,2.8,33.44 N,125.09 E,제주 제주시 고산 서쪽 101km 해역
12/4/13 6:28,2.4,38.71 N,125.69 E,북한 황해북도 송림 동남동쪽 6km 지역
12/3/13 21:00,2.5,35.64 N,128.72 E,경북 청도군 서남서쪽 2km 지역
12/2/13 20:02,2.8,38.56 N,126.1 E,북한 황해북도 사리원 동북동쪽 30km 지역
11/26/13 2:26,2.1,37.12 N,128.11 E,충북 제천시 서남서쪽 10km 지역
11/22/13 23:29,2.1,36.99 N,126.4 E,충남 서산시 북북서쪽 24km 지역
11/20/13 21:07,2.1,38.47 N,126.17 E,북한 황해북도 평산 북서쪽 25km 지역
11/16/13 22:32,2.1,38.51 N,125.66 E,북한 황해북도 사리원 서쪽 9km 지역
11/10/13 16:28,2,37.66 N,124.67 E,인천 백령도 남쪽 33km 해역
11/8/13 21:02,3,36.24 N,126.36 E,충남 보령시 서남서쪽 25km 해역
11/8/13 19:14,2.6,36.23 N,126.36 E,충남 보령시 서남서쪽 25km 해역
10/26/13 6:47,2.7,37.96 N,124.61 E,인천 백령도 서쪽 6km 해역
10/19/13 0:16,2,35.96 N,128.06 E,경북 김천시 남쪽 20km 지역
10/11/13 16:06,3.6,36.46 N,129.61 E,경북 영덕군 동북동쪽 22km 해역
10/10/13 13:08,2.6,35.36 N,128.23 E,경남 의령군 북서쪽 5km 지역
9/15/13 13:16,2.3,36.55 N,129.23 E,경북 영양군 남동쪽 16km 지역
9/14/13 17:33,2.2,36.20 N,126.16 E,충남 보령시 서남서쪽 43km 해역
9/11/13 13:00,4,33.56 N,125.39 E,전남 신안군 가거도 남남동쪽 60km 해역
8/29/13 8:35,2.5,38.19 N,129.3 E,강원 강릉시 북동쪽 60km 해역
8/13/13 0:36,3,36.91 N,129.44 E,경북 울진군 남남동쪽 10km 해역
8/13/13 0:01,2.1,36.92 N,129.44 E,경북 울진군 남남동쪽 8km 해역
8/12/13 4:39,2.3,35.66 N,129.77 E,울산 동구 동북동쪽 36km 해역
8/12/13 4:33,3.1,35.66 N,129.75 E,울산 동구 동북동쪽 35km 해역
8/11/13 4:19,2.3,38.48 N,126.13 E,북한 황해북도 평산 북서쪽 28km 지역
8/10/13 12:43,2.6,35.90 N,129.75 E,경북 포항시 남구 동남동쪽 37km 해역
8/7/13 21:08,2,36.19 N,126.08 E,충남 보령시 서남서쪽 51km 해역
8/4/13 19:58,2.3,36.20 N,126.16 E,충남 보령시 서남서쪽 43km 해역
8/1/13 17:22,3.1,36.19 N,126.17 E,충남 보령시 서남서쪽 43km 해역
8/1/13 0:57,2.8,36.23 N,126.22 E,충남 보령시 서남서쪽 37km 해역
7/31/13 22:30,3.2,36.21 N,126.18 E,충남 보령시 서남서쪽 41km 해역
7/31/13 20:27,2.2,36.20 N,126.17 E,충남 보령시 서남서쪽 43km 해역
7/31/13 20:05,2.2,36.21 N,126.17 E,충남 보령시 서남서쪽 42km 해역
7/30/13 14:57,2.7,36.21 N,126.14 E,충남 보령시 서남서쪽 45km 해역
7/29/13 10:29,2.7,36.20 N,126.13 E,충남 보령시 서남서쪽 46km 해역
7/28/13 9:10,2.8,36.20 N,126.14 E,충남 보령시 서남서쪽 45km 해역
7/26/13 11:23,2.2,36.19 N,126.14 E,충남 보령시 서남서쪽 45km 해역
7/23/13 16:03,2.7,36.19 N,126.16 E,충남 보령시 서남서쪽 44km 해역
7/15/13 19:44,2.5,36.20 N,126.15 E,충남 보령시 서남서쪽 44km 해역
7/15/13 1:39,2.4,33.03 N,125.68 E,제주 제주시 고산 서남서쪽 68km 해역
7/13/13 2:02,3.5,36.20 N,126.18 E,충남 보령시 서남서쪽 42km 해역
7/1/13 11:24,3,38.78 N,126.36 E,북한 황해북도 신계 북북서쪽 35km 지역
6/29/13 13:32,2.3,36.20 N,126.17 E,충남 보령시 서남서쪽 43km 해역
6/27/13 19:33,2.5,36.20 N,126.14 E,충남 보령시 서남서쪽 45km 해역
6/24/13 18:26,2.1,38.04 N,129.75 E,강원 동해시 북동쪽 80km 해역
6/24/13 5:28,2.3,36.20 N,126.17 E,충남 보령시 서남서쪽 43km 해역
6/22/13 11:18,2.3,36.20 N,126.17 E,충남 보령시 서남서쪽 43km 해역
6/22/13 10:37,2.8,36.19 N,126.16 E,충남 보령시 서남서쪽 44km 해역
6/22/13 3:51,2.5,36.20 N,126.17 E,충남 보령시 서남서쪽 43km 해역
6/21/13 21:55,2.4,36.20 N,126.19 E,충남 보령시 서남서쪽 41km 해역
6/21/13 16:29,2.2,36.19 N,126.14 E,충남 보령시 서남서쪽 45km 해역
6/20/13 12:35,2.4,39.23 N,125.95 E,북한 평안남도 평성 동쪽 8km 지역
6/19/13 16:02,2.6,36.19 N,126.16 E,충남 보령시 서남서쪽 44km 해역
6/19/13 1:52,2.3,36.20 N,126.16 E,충남 보령시 서남서쪽 43km 해역
6/18/13 2:31,2.3,36.21 N,126.18 E,충남 보령시 서남서쪽 41km 해역
6/17/13 20:31,2.4,36.20 N,126.17 E,충남 보령시 서남서쪽 43km 해역
6/16/13 22:12,2.5,36.20 N,126.16 E,충남 보령시 서남서쪽 43km 해역
6/16/13 19:47,2.1,36.19 N,126.15 E,충남 보령시 서남서쪽 45km 해역
6/10/13 14:01,2.1,37.71 N,124.7 E,인천 백령도 남쪽 27km 해역
6/8/13 5:56,3.2,35.14 N,126.96 E,광주 동구 동쪽 3km 지역
6/5/13 12:34,2.6,36.23 N,126.18 E,충남 보령시 서남서쪽 41km 해역
5/22/13 23:25,2.1,38.75 N,128.81 E,강원 고성군 북동쪽 51km 해역
5/21/13 16:17,3.7,37.66 N,124.71 E,인천 백령도 남쪽 33km 해역
5/19/13 5:27,2.3,37.73 N,124.74 E,인천 백령도 남남동쪽 25km 해역
5/18/13 16:18,2.1,37.69 N,124.61 E,인천 백령도 남남서쪽 30km해역
5/18/13 14:09,2.6,37.71 N,124.68 E,인천 백령도 남쪽 27km 해역
5/18/13 11:45,3.9,37.67 N,124.61 E,인천 백령도 남쪽 32km 해역
5/18/13 9:32,2.5,37.64 N,124.57 E,인천 백령도 남남서쪽 36km 해역
5/18/13 9:13,2.4,37.67 N,124.62 E,인천 백령도 남쪽 32km 해역
5/18/13 7:54,2.5,37.69 N,124.65 E,인천 백령도 남쪽 29km 해역
5/18/13 7:26,3.3,37.67 N,124.66 E,인천 백령도 남쪽 31km 해역
5/18/13 7:24,2.2,37.69 N,124.65 E,인천 백령도 남쪽 29km 해역
5/18/13 7:02,4.9,37.68 N,124.63 E,인천 백령도 남쪽 31km 해역
5/18/13 3:00,3.5,37.68 N,124.6 E,인천 백령도 남남동쪽 31km 해역
5/15/13 8:48,2.8,37.69 N,124.74 E,인천 백령도 남쪽 30km 해역
5/15/13 8:34,2.7,37.71 N,124.68 E,인천 백령도 남쪽 27km 해역
5/14/13 20:17,2.8,37.70 N,124.79 E,인천 백령도 남남동쪽 30km 해역
4/30/13 10:58,2,36.46 N,129.63 E,경북 영덕군 동북동쪽 24km 해역
4/30/13 5:26,2.5,36.47 N,129.61 E,경북 영덕군 동북동쪽 23km 해역
4/28/13 3:39,2.7,33.65 N,127.29 E,전남 여수시 거문도 남쪽 42km 해역
4/21/13 18:21,2.7,35.14 N,124.49 E,전남 신안군 흑산면 서북서쪽 105km 해역
4/21/13 8:21,4.9,35.16 N,124.56 E,전남 신안군 흑산면 북서쪽 101km 해역
4/19/13 23:46,2.2,36.55 N,129.6 E,경북 영덕군 북동쪽 26km 해역
4/17/13 21:33,2.3,36.56 N,129.61 E,경북 영덕군 북동쪽 27km 해역
4/14/13 16:16,2.3,38.20 N,129.29 E,강원 양양군 동북동쪽 60km 해역
4/10/13 13:07,2.2,36.50 N,127.44 E,충북 청원군 남남서쪽 16km 지역
2/7/13 22:07,2.2,35.76 N,129.13 E,경북 경주시 남서쪽 12km 지역
2/5/13 21:25,3.5,35.77 N,127.97 E,경남 거창군 북북동쪽 11km 지역
2/4/13 5:39,3.1,36.55 N,128.9 E,경북 안동시 동쪽 15km 지역
1/26/13 8:57,2.4,36.11 N,127.73 E,충북 영동군 남서쪽 9km 지역
1/15/13 13:31,2.8,36.59 N,129.73 E,경북 영덕군 동북동쪽 38km 해역
1/2/13 5:53,2.5,33.37 N,127.27 E,제주 서귀포시 성산 동쪽 36km 해역
12/19/12 15:05,2.2,35.72 N,127.22 E,전북 완주군 남남동쪽 21km 지역
11/22/12 3:04,3,35.22 N,127.97 E,경남 진주시 서북서쪽 11km 지역
10/17/12 14:37,2.5,37.54 N,124.84 E,인천 백령도 남남동쪽 48km 해역
10/1/12 6:51,2.4,36.73 N,128.4 E,경북 예천군 북북서쪽 10km 지역
9/28/12 19:36,2.1,36.41 N,128.73 E,경북 의성군 북북동쪽 7km 지역
9/27/12 22:24,2.7,35.40 N,126.08 E,전북 부안군 위도 남서쪽 30km 해역
9/24/12 9:59,2.5,38.73 N,125.48 E,북한 남포 남동쪽 4km 지역
9/20/12 2:43,2.4,35.61 N,129.82 E,울산 동구 동북동쪽 38km 해역
9/19/12 14:52,2.2,34.66 N,128.75 E,경남 통영시 매물도 동쪽 16km 해역
9/19/12 14:49,2.1,34.71 N,128.72 E,경남 통영시 매물도 동북동쪽 15km 해역
9/18/12 5:39,2.7,33.53 N,125.81 E,제주 제주시 고산 북서쪽 42km 해역
9/10/12 22:06,2.1,35.82 N,129.41 E,경북 경주시 동쪽 18km 지역
9/7/12 2:34,3.1,36.40 N,127.25 E,충남 공주시 동남동쪽 12km 지역
8/18/12 18:06,2.2,36.20 N,125.26 E,충남 태안군 서격렬비도 남남서쪽 51km 해역
8/13/12 0:54,2.2,36.84 N,128.68 E,경북 영주시 북동쪽 6km 지역
8/10/12 21:25,2.6,35.82 N,128.39 E,경북 고령군 북동쪽 16km 지역
7/29/12 3:22,2.7,32.85 N,126.02 E,제주 제주시 고산 남남서쪽 51km 해역
7/26/12 19:24,3.4,37.98 N,125.45 E,황해남도 옹진 북동쪽 10km 지역
7/22/12 12:04,2.3,34.69 N,126.6 E,전남 영암군 남서쪽 15km 지역
7/14/12 2:38,2.6,33.78 N,124.97 E,전남 신안군 가거도 남남서쪽 34km 해역
7/11/12 19:33,2.1,36.87 N,125.28 E,충남 태안군 서격렬비도 북서쪽 38km 해역
7/11/12 19:27,2.5,36.90 N,125.27 E,충남 태안군 서격렬비도 북서쪽 41km 해역
7/9/12 8:59,2.4,35.32 N,128.71 E,경남 창원시 북북동쪽 11km지역
7/8/12 9:43,2.5,35.72 N,129.35 E,경북 경주시 남동쪽 18km 지역
7/3/12 9:42,2.2,37.19 N,129.08 E,강원 삼척시 남남서쪽 30km 지역
6/24/12 1:20,2.1,37.53 N,124.56 E,인천 백령도 남남서쪽 48km 해역
6/23/12 16:42,2.6,36.70 N,128.31 E,경북 문경시 북동쪽 17km 지역
6/19/12 20:55,3.1,33.48 N,125.93 E,제주 제주시 고산 북서쪽 30km 해역
6/14/12 6:15,2.1,39.72 N,126.92 E,함경남도 요덕 북동쪽 10km지역
12/27/11 21:57,3.3,36.86 N,129.94 E,경북 울진군 동남동쪽 50km 해역
12/25/11 0:01,2.3,37.12 N,128.99 E,강원 태백시 남쪽 5km 지역
12/14/11 15:39,2,37.97 N,125.82 E,황해남도 해주 남동쪽 12km 지역
11/30/11 0:37,2.5,35.98 N,126.53 E,전북 군산시 서쪽 17km 해역
11/26/11 4:03,2.2,34.23 N,127.67 E,전남 여수시 거문도 북동쪽 40km 해역
11/2/11 7:20,3,35.54 N,130.65 E,울산 동구 동쪽 111km 해역
10/7/11 19:04,2.7,33.34 N,127.19 E,제주 서귀포시 성산 동쪽 29km 해역
9/28/11 13:20,2.6,38.48 N,126.26 E,황해북도 평산 북서쪽 20km 지역
9/26/11 22:12,3.3,34.58 N,128.12 E,경남 남해군 남동쪽 36km 해역
9/25/11 12:59,2.6,35.58 N,125.9 E,전북 부안군 위도 서쪽 36km 해역
9/21/11 23:59,2.6,35.91 N,125.21 E,전북 군산시 어청도 서남서쪽 72km 해역
9/8/11 1:56,3.2,38.82 N,126.0 E,황해북도 사리원 북동쪽 19km 지역
8/31/11 19:39,2.6,35.70 N,129.75 E,울산 동구 북동쪽 37km 해역
8/20/11 13:22,2.2,38.46 N,127.83 E,강원(북한) 회양 남동쪽 34km 지역
8/20/11 6:57,3,37.50 N,124.46 E,인천 백령도 남남서쪽 54km 해역
8/15/11 6:10,3.2,38.47 N,125.63 E,황해북도 사리원 서남서쪽 12km 지역
8/9/11 12:11,2.5,35.66 N,129.76 E,울산 동구 동북동쪽 35km 해역
7/28/11 11:28,2.2,35.90 N,129.7 E,경북 포항시 남구 동남동쪽 35km 해역
7/27/11 14:38,2.8,36.55 N,129.56 E,경북 영덕군 북동쪽 23km 해역
7/19/11 14:54,2.4,37.89 N,124.67 E,인천 백령도 남쪽 7km 해역
7/13/11 4:05,2.1,35.91 N,128.39 E,경북 성주군 동쪽 9km 지역
7/5/11 2:13,2.3,38.58 N,126.36 E,북한 황해북도 신계 서북서쪽 18km 지역
6/27/11 14:11,2.9,35.52 N,126.14 E,전북 부안군 위도 서남서쪽 17km 해역
6/17/11 16:57,2.4,37.90 N,124.81 E,인천 백령도 동남동쪽 13km 해역
6/17/11 16:38,4,37.89 N,124.81 E,인천 백령도 동남동쪽 13km 해역
6/16/11 8:13,2.8,33.62 N,127.27 E,제주 서귀포시 성산 북동쪽 44km 해역
6/15/11 14:21,3.7,33.71 N,127.81 E,전남 여수시 거문도 남동쪽 58km 해역
6/9/11 15:13,2.6,35.91 N,129.7 E,경북 포항시 남구 동남동쪽 32km 해역
6/8/11 14:21,3,35.08 N,125.3 E,전남 신안군 흑산면 북북서쪽 50km 해역
6/5/11 22:53,2.5,36.05 N,127.53 E,충남 금산군 남남동쪽 7km 지역
6/2/11 10:50,2.9,36.70 N,127.94 E,경북 문경시 서북서쪽 26km 지역
6/2/11 8:09,2.9,33.59 N,127.26 E,제주 서귀포시 성산 동북동쪽 42km 해역
5/29/11 10:22,3.2,35.58 N,128.75 E,경북 청도군 남쪽 8km 지역
5/28/11 15:41,2.5,35.93 N,129.69 E,경북 포항시 남구 동남동쪽 31km 해역
5/25/11 18:29,2.3,33.61 N,127.28 E,제주 서귀포시 성산 동북동쪽 45km 해역
5/11/11 21:08,2.2,39.33 N,126.22 E,평안남도 성천 북쪽 10km 지역
4/24/11 16:37,3.1,37.85 N,125.01 E,인천 백령도 동남동쪽 31km 해역
4/11/11 23:48,2.8,39.13 N,125.87 E,평안남도 평성 남쪽 12km 지역
4/11/11 6:11,3.1,37.72 N,129.07 E,강원 강릉시 동남동쪽 16km 해역
4/3/11 1:47,2.7,35.77 N,128.53 E,대구 달성군 남남서쪽 7km 지역
3/28/11 13:50,3.2,35.97 N,129.95 E,경북 포항시 북구 동쪽 53km 해역
3/24/11 4:35,2.8,36.34 N,127.83 E,충북 옥천군 동쪽 23km 지역
3/14/11 14:47,2.9,34.62 N,126.1 E,전남 신안군 남서쪽 31km 해역
3/13/11 3:12,2.3,37.50 N,125.33 E,인천 옹진군 연평도 서남서쪽 약38km 해역
3/12/11 8:15,2.6,37.00 N,125.27 E,충남 태안군 서격렬비도 북북서쪽 50km 해역
3/11/11 9:57,2.5,38.51 N,127.57 E,강원(북한) 회양 남쪽 22km 지역
3/6/11 11:04,2.9,38.66 N,125.67 E,황해북도 송림 남남동쪽 9km 지역
2/27/11 18:50,3.5,33.65 N,125.9 E,제주 제주시 고산 북북서쪽 47km 해역
2/11/11 19:21,2.2,37.19 N,129.06 E,강원 삼척시 남남서쪽 30km 지역
1/26/11 22:15,2.7,33.40 N,127.33 E,제주 서귀포시 성산 동쪽 42km 해역
1/21/11 10:56,2.2,33.70 N,127.38 E,전남 여수시 거문도 남쪽 37km 해역
1/4/11 1:22,2,36.41 N,127.15 E,충남 공주시 남동쪽 4km 지역
12/20/10 6:56,2.2,36.93 N,125.5 E,충남 태안군 서격렬비열도 북북서쪽 37km 해역
12/19/10 9:11,2.6,37.31 N,129.38 E,강원 삼척시 남동쪽 24km 해역
11/28/10 10:15,2.3,35.18 N,127.02 E,전남 담양군 남쪽 16km 지역
11/27/10 7:51,2.8,35.95 N,129.79 E,경북 포항시 남구 동쪽 39km 해역
11/20/10 0:07,2.7,36.83 N,126.76 E,충남 당진군 동남동쪽 13km 지역
11/7/10 20:11,2.8,40.15 N,128.28 E,함경남도 북청 남남서쪽 10km 지역
10/25/10 12:36,2.5,34.29 N,127.39 E,전남 고흥군 남남동쪽 37km 지역
10/23/10 23:43,2.4,39.77 N,126.7 E,함경남도 요덕 북서쪽 19km 지역
10/22/10 11:59,2.5,35.85 N,128.18 E,경북 성주군 남서쪽 12km 지역
10/14/10 18:06,2.3,37.14 N,129.73 E,경북 울진군 동북동쪽 33km 해역
10/7/10 2:33,2.8,35.87 N,129.79 E,경북 포항시 남구 동남동쪽 41km 해역
10/4/10 23:24,2.8,37.67 N,129.7 E,강원 삼척시 동북동쪽 53km 해역
9/30/10 2:07,2.5,33.41 N,127.34 E,제주 제주시 동남동쪽 75km 해역
9/6/10 19:32,2.8,36.56 N,129.01 E,경북 청송군 북북서쪽 15km 지역
