title,date,provider_code,content,docID,Node_Id,Edge_Id
"반기문 유엔 사무총장, 오늘 주목되는 일산 안동 경주 방문","20160529","02100601","\n반기문 총장은 하회마을의 서애 선생의 고택인 충효당(忠孝堂)에서 김관용 경북 도지사, 오준 유엔 수석대사, <b>권영세</b> 안동시장, 류상붕 풍산류씨 양진당 대종손 , 류창해 충효당 종손, 류왕근 하회마을 보존회 이사장 등과 오찬을 함께 할 예 정으로 알려졌다.","02100601.20160529085944679",,80
"[영상] 반기문 대권 스타트 경북서 끊다…하회마을~신도청 방문","20160530","01500601","\n반 총장이 김관용 경북도지사, 류왕근 하회마을 보존회 이사장, <b>권영세</b> 안동시장, 류상붕 풍산류씨 양진당 대종손 등 내빈들과 함께 안동 하회마을을 둘러보고 류성룡 선생의 리더십과 자신의 이미지를 연결시키는 동시에 충청을 넘어 TK세력을 껴안는 시도를 내비쳤다.","01500601.20160530104734640",,80
"반기문의 5박6일 무엇을 남겼나","20160531","01400351","\n김관용 경북지사, <b>권영세</b> 안동시장, 이 지역의 국회의원인 김광림 새누리당 정책위 의장과 함께 안동 하회마을의 류성룡 고택을 찾아서는 ‘나무의 제왕’이라 불리는 주목을, 경북도청에는 ‘꿋꿋한 기개와 의지를 상징한다’는 ‘금강송’을 식재하며 대구 경북에 ‘반기문 마케팅’을 확실히 펼쳤다.","01400351.20160531182527018",,80
"반기문의 5박6일 무엇을 남겼나","20160530","01400351","\n김관용 경북지사, <b>권영세</b> 안동시장, 이 지역의 국회의원인 김광림 새누리당 정책위 의장과 함께 안동 하회마을의 류성룡 고택을 찾아서는 ‘나무의 제왕’이라 불리는 주목을, 경북도청에는 ‘꿋꿋한 기개와 의지를 상징한다’는 ‘금강송’을 식재하며 대구 경북에 ‘반기문 마케팅’을 확실히 펼쳤다.","01400351.20160530211950454",,80
"반기문 UN사무총장 안동방문…하회마을 및 경북도청신청사 기념식수","20160529","02100701","\n이자리에는 김관용 경북도지사, 김광림 국회의원, 장대진 경북도의회의장, <b>권영세</b> 안동시장 등이 함께했다.","02100701.20160529182448282",,80
"[영상] 반기문 대권 스타트 경북서 끊다…하회마을~신도청 방문","20160530","01500601","\n반 총장이 김관용 경북도지사, 류왕근 하회마을 보존회 이사장, <b>권영세</b> 안동시장, 류상붕 풍산류씨 양진당 대종손 등 내빈들과 함께 안동 하회마을을 둘러보고 <b>류성룡</b> 선생의 리더십과 자신의 이미지를 연결시키는 동시에 충청을 넘어 TK세력을 껴안는 시도를 내비쳤다.","01500601.20160530104734640",,81
"반기문 UN사무총장 안동방문…하회마을 및 경북도청신청사 기념식수","20160529","02100701","\n이자리에는 김관용 경북도지사, 김광림 국회의원, 장대진 경북도의회의장, <b>권영세</b> 안동시장 등이 함께했다.\n사진설명:안동 하회마을에서 기념식수를 하고 있는 반기문 총장.\n[사진제공=경북도] 반 총장 내외는 <b>류성룡</b>","02100701.20160529182448282",,81
"반기문 총장, 안동 하회마을 방문","20160526","01100301","\n충효당은 서애 <b>류성룡</b>의 고택(보물 414호)이다.\n반 총장은 충효당에서 김관용 경북도지사, 오 준 유엔수석대사 , 장대진 경북도의회 의장, <b>권영세</b> 안동시장 등 10여명과 오찬을 할 예정이다.","01100301.20160526134904667",,81
"[영상] 반기문 대권 스타트 경북서 끊다…하회마을~신도청 방문","20160530","01500601","\n반 총장이 <b>김관용</b> 경북도지사, 류왕근 하회마을 보존회 이사장, <b>권영세</b> 안동시장, 류상붕 풍산류씨 양진당 대종손 등 내빈들과 함께 안동 하회마을을 둘러보고 류성룡 선생의 리더십과 자신의 이미지를 연결시키는 동시에 충청을 넘어 TK세력을 껴안는 시도를 내비쳤다.","01500601.20160530104734640",,82
"반기문 UN사무총장 안동방문…하회마을 및 경북도청신청사 기념식수","20160529","02100701","\n이자리에는 <b>김관용</b> 경북도지사, 김광림 국회의원, 장대진 경북도의회의장, <b>권영세</b>","02100701.20160529182448282",,82
"[송국건정치칼럼] 설익은 ‘충청-TK 연대론’","20160530","01500801","\n반 총장은 안동 하회마을에서 기념식수를 하고, <b>김관용</b> 경북도지사, <b>권영세</b> 안동시장, 안동이 지역구인 김광림 새누리당 정책위의장 등과 오찬을 한 뒤 경북도청을 방문했다.","01500801.20160530084153696",,82
"반기문 총장, 정치적 발언 없었지만…&quot;큰 꿈 꾸는 인상&quot;","20160529","01500601","\n이날 오찬장에는 반 총장의 부인인 류순택 여사와 <b>김관용</b> 경북도지사 부부, 오준 유엔 수석대사, 도영심 UN-STEP재단 이사장, 김광림 국회의원, 장대진 경북도의회 의장, <b>권영세</b>","01500601.20160530092404126",,82
"반기문 총장, 안동 하회마을 방문","20160526","01100301","\n반 총장은 충효당에서 <b>김관용</b> 경북도지사, 오 준 유엔수석대사 , 장대진 경북도의회 의장, <b>권영세</b>","01100301.20160526134904667",,82
"반기문의 5박6일 무엇을 남겼나","20160531","01400351","\n김관용 경북지사, <b>권영세</b> 안동시장, 이 지역의 국회의원인 <b>김광림</b> 새누리당 정책위 의장과 함께 안동 하회마을의 류성룡 고택을 찾아서는 ‘나무의 제왕’이라 불리는 주목을, 경북도청에는 ‘꿋꿋한 기개와 의지를 상징한다’는 ‘금강송’을 식재하며 대구 경북에 ‘반기문 마케팅’을 확실히 펼쳤다.","01400351.20160531182527018",,83
"반기문의 5박6일 무엇을 남겼나","20160530","01400351","\n김관용 경북지사, <b>권영세</b> 안동시장, 이 지역의 국회의원인 <b>김광림</b> 새누리당 정책위 의장과 함께 안동 하회마을의 류성룡 고택을 찾아서는 ‘나무의 제왕’이라 불리는 주목을, 경북도청에는 ‘꿋꿋한 기개와 의지를 상징한다’는 ‘금강송’을 식재하며 대구 경북에 ‘반기문 마케팅’을 확실히 펼쳤다.","01400351.20160530211950454",,83
"[송국건정치칼럼] 설익은 ‘충청-TK 연대론’","20160530","01500801","\n반 총장은 안동 하회마을에서 기념식수를 하고, 김관용 경북도지사, <b>권영세</b> 안동시장, 안동이 지역구인 <b>김광림</b> 새누리당 정책위의장 등과 오찬을 한 뒤 경북도청을 방문했다.","01500801.20160530084153696",,83
"반기문 총장, 정치적 발언 없었지만…&quot;큰 꿈 꾸는 인상&quot;","20160529","01500601","\n이날 오찬장에는 반 총장의 부인인 류순택 여사와 김관용 경북도지사 부부, 오준 유엔 수석대사, 도영심 UN-STEP재단 이사장, <b>김광림</b> 국회의원, 장대진 경북도의회 의장, <b>권영세</b> 안동시장과 김한규 안동시의회 의장, 류상붕 풍산 류씨 양진당 대종손과 류창해 충효당 종손, 류왕근 하회마을 보존회 이사장, 풍산 류씨 문중 사람인 류종하 전 외무장관과 류돈우 전 국회의원을 비롯해 UN사무국 관계자 등 18명이 함께했다.","01500601.20160530092404126",,83
"JP 이어 TK… 반기문 방한기간 거침없는 대권 행보","20160529","01400351","\n오찬 자리에는 박근혜 대통령과 가까운 김관용 경북지사, <b>김광림</b> 새누리당 정책위의장, <b>권영세</b> 안동시장이 함께한 뒤 충효당 인근에 기념식수를 했다.","01400351.20160529170202951",,83
"음성의 맛, 나라 사랑, 위인 탐험","20160610","01400401","\n[중부매일 <b>서인석</b>","01400401.20160609160302964",,84
"반기문 UN 사무총장 만난 음성군장학회 UN방문단","20160503","01400401","\n[중부매일 <b>서인석</b>","01400401.20160503164206988",,84
"반기문 유엔사무총장, 고향 음성에 연하장","20160205","01400401","반기문 유엔사무총장, 고향 음성에 연하장유엔사무총장 친필 연하장[중부매일 <b>서인석</b>","01400401.20160423021335160",,84
"반기문 유엔사무총장, 고향 음성에 연하장","20160205","01400401","반기문 유엔사무총장, 고향 음성에 연하장유엔사무총장 친필 연하장[중부매일 <b>서인석</b>","01400401.20160205204303033",,84
"태원준 여행작가 초청, 반기문 아카데미 개최","20160610","01400401","태원준 여행작가 초청, 반기문 아카데미 개최[중부매일 <b>서인석</b>","01400401.20160609155728046",,84
"반기문 UN 사무총장 만난 음성군장학회 UN방문단","20160503","01400401","\n[중부매일 <b>서인석</b> 기자] (재)음성장학회(이사장 <b>이필용</b>","01400401.20160503164206988",,85
"반기문 총장, 고향 후배들에게 카네이션 받았다","20160503","01400401","\n[중부매일 <b>서인석</b> 기자] (재)음성장학회(이사장 <b>이필용</b>","01400401.20160503155206921",,85
"제1회 음성 다올찬 전국 산악자전거 대회 &apos;성료&apos;","20160516","01400401","제1회 음성 다올찬 전국 산악자전거 대회 &apos;성료&apos;[중부매일 <b>서인석</b> 기자] 음성군체육회(회장 <b>이필용</b>","01400401.20160515190140055",,85
"조국, 반기문 ‘대망론’에 “기름뱀장어는 연어가 되지 못한다”","20160602","01100601","\n<b>김영삼</b>, 김대중 등도 지역연합전술을 쓰면서 집권을 했다.","01100601.20160602110903537",,86
"[박제균의 휴먼정치]반기문, 꽃가마는 없다","20160311","01100401","\n민자당 대표는 그해 대선에서 당선된 <b>김영삼</b> 대통령.","01100401.20160311131856154",,86
"[신율의 정치 읽기] 반기문 “고건과는 다르다” 본격 대선 행보","20160607","02100101","\n고건 전 총리는 <b>김영삼</b>·노무현정부 아래서 각각 총리를 지낸 인물이었지만, 노무현 당시 대통령은 고건 전 총리에게 힘을 실어주지 않았다.","02100101.20160607171658876",,86
""'반기문 대통령'으로 호남불균형 극복하자"","20160310","01600501","\n김대중 대통령 외에는 거의 영남출신(박정희·전두환·노태우·<b>김영삼</b>·이명박·박근혜)이 대통령을 하다 보니 작년도(2015년) 시·도별 가구당 평균 자산규모를 살펴볼 때 16개 광역시·도 중에서 최하위가 전남이고 그 다음이 전북이며 광주광역시도 13위에 머무르고 있어 호남지역이 가장 못사는 곳으로 나타나고 있다.","01600501.20160309192725500",,86
"반기문 “내년 1월, 한국시민으로 어떤 일 할지 결심”","20160525","01101001","\n반 총장은 “<b>김영삼</b> 대통령은 중학교 때부터 대통령 꿈을 꿨다는데 나는 그런 생각을 해본 적이 없다”며 “그런데 유엔 사무총장이 되고 나서 그런 얘기(대망론)가 나오는데 개인적으로 내가 인생을 헛되이 살지는 않았고, 노력한 데 대한 평가가 있구나 자부심을 느끼고 자랑스럽고 고맙게 생각한다”고 말했다.","01101001.20160525213431365",,86
"최명길 대전 유성 예비후보 북콘서트... 반기문 총장 인연 등 소개","20160113","01400701","\n이날 북콘서트에는 박영선 전 새정치민주연합 비대위원장을 비롯해 김종인 전보건복지부 장관, <b>이상돈</b> 중앙대 명예교수 등이 참석했다.\n최 예비후보는 이날 <b>김영삼</b>·김대중 전 대통령 시절 청와대 출입기자로 활약하며 취재한 뒷얘기를 영상과 함께 공개했고, 외교부 출입기자 시절 국장급 외교관으로 만났던 반기문 사무총장과의 특별한 인연 등을 소개했다.","01400701.20160423015413021",,87
"TK에 다가가는 潘…멀어지는 PK","20160530","02100101","\n심지어 지역 대표 정치인인 <b>유승민</b> 의원(3.3%)보다 반 총장에게 더욱 기대를 거는 모습이다.\n지난 13대 대선 당시 노태우 전 대통령은 TK를 기반으로 충북, 강원에서 압도적인 표차를 기록하고 <b>김영삼</b>, 김대중, 김종필 후보가 지역맹주로서 각각 부산·경남(PK), 호남, 충남의 표를 분산시켜 당선될 수 있었다.","02100101.20160530174501295",,88
"[신율의 정치 읽기] 반기문 “고건과는 다르다” 본격 대선 행보","20160607","02100101","\n고건 전 총리는 <b>김영삼</b>·<b>노무현</b>정부 아래서 각각 총리를 지낸 인물이었지만, <b>노무현</b>","02100101.20160607171658876",,89
"반기문 대통령은 없다","20160108","01101001","\n고건은 민선·관선 서울시장을 두루 역임하고 <b>김영삼</b> 정부와 <b>노무현</b>","01101001.20160108102610379",,89
"TK·PK "우리가 남이가" 26년 동거 깨지나","20160605","02100601","\n두 지역은 모두 14대 대선 때 <b>김영삼</b> 후보, 15대와 16대 때 이회창, 17대 때 이명박, 18대 때 박근혜 후보를 지지했다. 16대 대선 때 PK는 이 지역 출신 <b>노무현</b> 후보가 출마 했지만 이회창 후보에게 두 배 넘는 지지를 보였다.","02100601.20160605192822148",,89
"대선으로 가는 징검다리 4ㆍ13 총선이 불과 80여일 앞으로 다가오면서 정치 테마주 ‘폭탄돌리기’가 또다시 시작됐다. 사흘이 멀다하고 증권 당국은 ‘투자주의’ 종목을 지정하며 투자자들에게 경고 메시지를 보내지만 ‘소귀에 경읽기’ 처럼 무의미하다. 작은 정치 환경 변화가 주가에 영향을 미치는 일이 매일 확인되기 때문이다. ‘오르는 게 우량주’라는 통찰은 투자 부나방들을 다시금 정치 테마주 근처를 얼씬거리게 만든다.▶ ‘대도무문’ 김무성주(株)= 고(故)","20160120","02100701"," ▶ ‘대도무문’ <b>김무성</b>주(株)= 고(故) <b>김영삼</b> 대통령의 상도동계 막내 <b>김무성</b>","02100701.20160120115217400",,90
"TK·PK "우리가 남이가" 26년 동거 깨지나","20160605","02100601","\n두 지역은 모두 14대 대선 때 <b>김영삼</b> 후보, 15대와 16대 때 <b>이회창</b>","02100601.20160605192822148",,91
"TK에 다가가는 潘…멀어지는 PK","20160530","02100101","\n지난 13대 대선 당시 노태우 전 대통령은 TK를 기반으로 충북, 강원에서 압도적인 표차를 기록하고 <b>김영삼</b>, 김대중, <b>김종필</b> 후보가 지역맹주로서 각각 부산·경남(PK), 호남, 충남의 표를 분산시켜 당선될 수 있었다.","02100101.20160530174501295",,92
""'반기문 대통령'으로 호남불균형 극복하자"","20160310","01600501","\n김대중 대통령 외에는 거의 영남출신(박정희·전두환·노태우·<b>김영삼</b>·<b>이명박</b>·박근혜)이 대통령을 하다 보니 작년도(2015년) 시·도별 가구당 평균 자산규모를 살펴볼 때 16개 광역시·도 중에서 최하위가 전남이고 그 다음이 전북이며 광주광역시도 13위에 머무르고 있어 호남지역이 가장 못사는 곳으로 나타나고 있다.","01600501.20160309192725500",,93
"TK·PK "우리가 남이가" 26년 동거 깨지나","20160605","02100601","\n두 지역은 모두 14대 대선 때 <b>김영삼</b> 후보, 15대와 16대 때 이회창, 17대 때 <b>이명박</b>, 18대 때 박근혜 후보를 지지했다.","02100601.20160605192822148",,93
"반기문 효과?…리얼미터 “당청 지지율 3주만에 반등&quot;","20160530","02100311","\n새누리당은 지난 23일 27.2%의 지지율을 보였지만 ‘정진석·<b>최경환</b>·김무성 3자 회동’으로 당이 정상화 단계에 들어가자 회복세를 보였다.","02100311.20160530154902104",,94
"朴 대통령, 반기문 대망론 질문에 웃으며 “저는 모르고…”","20160113","02100701","\n또한 친박계 일부에서는 외치에 반 총장, 내치에 <b>최경환</b> 전 경제부총리 겸 기획재정부 장관을 염두에 두고 ‘이원집정부제’로 개헌을 하자는 주장이 제기된 바 있다.","02100701.20160113183000956",,94
"[사설] 무분별한 ‘반기문 대망론’의 확산을 경계한다","20160525","01101101","\n민병두 더민주 의원은 “당권은 <b>최경환</b>, 대통령은 반기문 구도”라며 “반 총장은 본인 의사와 관계없이 친박 대통령 후보로 내정돼 있다”고 주장했다.","01101101.20160526051638784",,94
"친박계 좌장 최경환 오늘 반기문과 회동","20160121","01100611","친박계 좌장 <b>최경환</b> 오늘 반기문과 회동박근혜 대통령의 특사 자격으로 스위스에서 열리는 다보스포럼에 참석한 새누리당 <b>최경환</b> 의원이 21일(현지시간) 반기문 유엔 사무총장과 비공식 만남을 가질 예정이어서 관심이 쏠린다.","01100611.20160419141115564",,94
"대선 ‘조기 등판’ 반기문 변수…셈법 복잡해진 여야 잠룡들","20160526","01100101","\n지난 24일 정진석 원내대표, <b>최경환</b> 의원과의 ‘3자 회동’이 ‘복귀’ 신호탄으로 해석됐지만 회동 결과가 분란을 가중시켰다는 비판이 나온다.","01100101.20160526230602566",,94
"대권 반기문· 당권 최경환 조합…충청권 반응은?","20160525","01400551","\n여기에 충북 더민주와 국민의당 관계자들은 "영·호남의 경우 특정 정당에 대한 전폭적인 지지가 가능하지만 충청권은 여야에 대한 균형이 쉽게 바뀌지 않은 곳"이라며 "충청권에서도 <b>안희정</b> 충남지사 등이 대선레이스에 합류하면 &apos;반기문 몰표&apos;는 불가능할 것"이라고 지적했다.\n이들은 이어 이구동성으로 "<b>최경환</b> 의원이 새누리당 당권을 장악한다면 우리는 탱큐"라며 "반 총장이 설령 새누리당 대선 후보로 결정된다고 해도 누가 당권을 장악했느냐에 따라 중도 합리적 성향의 충청권 민심은 크게 달라질 것"이라고 주장했다.","01400551.20160525192408058",,95
"&apos;반기문 효과&apos;로 당청 지지율 반등세 지속","20160530","01700201","\n새누리당의 지지율 상승은 <b>노무현</b> 전 대통령 7주기 추도식에서 발생한 일부 참석자들의 소동이 언론에 의해 증폭된 데 따른 반사이익과 함께 정진석·<b>최경환</b>","01700201.20160530111309946",,96
"대선 ‘조기 등판’ 반기문 변수…셈법 복잡해진 여야 잠룡들","20160526","01100101","\n새누리당 <b>김무성</b> 전 대표는 총선 패배 뒤 지지율이 급락했다.\n‘패장’을 자처한 뒤 중앙 정치 개입을 자제하고 있다.\n지난 24일 정진석 원내대표, <b>최경환</b> 의원과의 ‘3자 회동’이 ‘복귀’ 신호탄으로 해석됐지만 회동 결과가 분란을 가중시켰다는 비판이 나온다.","01100101.20160526230602566",,97
"레임덕 가속화 예상되는 朴…원모(遠謨)? 차기권력 부각?","20160526","02100701","\n공교롭게도 전날엔 정진석 새누리당 대표가 ‘친박’(親박근혜)과 ‘비박’(非박근혜)의 대표자인 <b>최경환</b> 의원, <b>김무성</b>","02100701.20160526104347122",,97
"대권레이스 불 당긴 반기문…朴 대통령과 사전교감?","20160526","02100701","\n공교롭게도 전날엔 정진석 새누리당 대표가 ‘친박’(親박근혜)과 ‘비박’(非박근혜)의 대표자인 <b>최경환</b> 의원, <b>김무성</b>","02100701.20160526114556327",,97
"&apos;반기문 효과&apos;로 당청 지지율 반등세 지속","20160530","01700201","\n새누리당의 지지율 상승은 노무현 전 대통령 7주기 추도식에서 발생한 일부 참석자들의 소동이 언론에 의해 증폭된 데 따른 반사이익과 함께 정진석·<b>최경환</b>·<b>김무성</b>","01700201.20160530111309946",,97
"&apos;반기문 효과&apos;로 당청 지지율 반등세 지속","20160530","01700201","\n&apos;노무현 루트 조성&apos; 사업구상과 반기문 사무총장의 대선출마 관련 언론인터뷰가 여론의 주목을 받은 <b>박원순</b> 서울시장은 현 정부의 경제 및 지방정부 정책에 대한 대립각을 강화하며 0.3%p 오른 7.9%로 2주 연속 상승하며 4위 자리를 지킨 것으로 나타났다.\n정진석 원내대표, <b>최경환</b> 의원과 &apos;당 정상화 3자 회동&apos;을 가졌던 김무성 새누리당 전 대표는 0.1%p 오른 6.6%로 횡보하며 지난 6주 동안의 하락세를 마감했으나 5위에 머무른 것으로 조사됐다.","01700201.20160530111309946",,98
"대선 ‘조기 등판’ 반기문 변수…셈법 복잡해진 여야 잠룡들","20160526","01100101","\n지난 24일 정진석 원내대표, <b>최경환</b> 의원과의 ‘3자 회동’이 ‘복귀’ 신호탄으로 해석됐지만 회동 결과가 분란을 가중시켰다는 비판이 나온다.\n<b>오세훈</b> 전 서울시장과 김문수 전 경기지사는 낙선이라는 치명상을 입었다.","01100101.20160526230602566",,99
"대선 ‘조기 등판’ 반기문 변수…셈법 복잡해진 여야 잠룡들","20160526","01100101","\n지난 24일 정진석 원내대표, <b>최경환</b> 의원과의 ‘3자 회동’이 ‘복귀’ 신호탄으로 해석됐지만 회동 결과가 분란을 가중시켰다는 비판이 나온다.\n오세훈 전 서울시장과 <b>김문수</b> 전 경기지사는 낙선이라는 치명상을 입었다.","01100101.20160526230602566",,100
"반기문 UN 사무총장 만난 음성군장학회 UN방문단","20160503","01400401","\n[중부매일 서인석 기자] (재)음성장학회(이사장 <b>이필용</b>","01400401.20160503164206988",,101
"반기문 총장과 &apos;뜻 깊은 시간&apos;","20160504","01400351","반기문 총장과 &apos;뜻 깊은 시간&apos;[대전=중도일보] (재)음성장학회(이사장 <b>이필용</b>","01400351.20160503205908256",,101
"음성장학회, 반기문 UN사무총장 만나다","20160503","01400551","\n이는 관내 학생들의 글로벌 인재 육성과 제2의 반기문 UN사무총장 배출을 위한 것으로 이사장 <b>이필용</b>","01400551.20160503133000661",,101
"반기문 총장, 고향 후배들에게 카네이션 받았다","20160503","01400401","반기문 총장, 고향 후배들에게 카네이션 받았다(재)음성장학회(이사장 <b>이필용</b>","01400401.20160503155206921",,101
"반기문 총장, 6년째 고향후배 만난다","20160427","01400401","반기문 총장, 6년째 고향후배 만난다반기문 유엔 사무총장 / 중부매일DB[중부매일] <b>이필용</b>","01400401.20160426153946122",,101
"안홍준·김호일 ‘반기문 대망론’ 가세","20160518","01500051","<b>안홍준</b>","01500051.20160517204433197",,102
"[사설] 무분별한 ‘반기문 대망론’의 확산을 경계한다","20160525","01101101","\n<b>안홍준</b> 의원은 “대선에 당연히 나서야 한다”고 했고, 친박 중진인 홍문종 의원은 “대선의 변수가 아니라 상수”라며 여당 대선후보로 기정사실화했다.","01101101.20160526051638784",,102
"&apos;반기문 대망론&apos; 견제하나...野 연일 김빼기","20160525","02100311","\n<b>안홍준</b> 의원은 이날 CBS 라디오에 출연해 반 총장의 대권 도전에 대해 “당연히 나서야 한다”면서 “세계의 대통령이라 할 수 있는 유엔 사무총장의 10년 경험과 전 세계 정상들과의 인맥을 활용해 대한민국 대통령으로서 우리가 부려 먹을 때”라고 주장했다.","02100311.20160525170212069",,102
"안홍준 의원 “세계 인맥 많은 반기문, 대통령으로 부려먹을 때”","20160526","01500051","<b>안홍준</b>","01500051.20160604095324910",,102
"여권 &apos;반기문 대망론&apos;에 설왕설래","20160525","02100501","\n<b>안홍준</b> 의원은 이날 CBS라디오에 출연, 반 총장의 대권 도전에 대해 "당연히 나서야 한다"면서 "세계의 대통령이라 할 수 있는 유엔 사무총장의 10년 경험과 전세계 정상들과의 인맥을 활용해서 대한민국 대통령으로서 우리가 부려먹을 때"라고 주장했다.","02100501.20160525184002188",,102
"[사설] 무분별한 ‘반기문 대망론’의 확산을 경계한다","20160525","01101101","\n<b>안홍준</b> 의원은 “대선에 당연히 나서야 한다”고 했고, 친박 중진인 <b>홍문종</b> 의원은 “대선의 변수가 아니라 상수”라며 여당 대선후보로 기정사실화했다.","01101101.20160526051638784",,103
"레임덕 가속화 예상되는 朴…원모(遠謨)? 차기권력 부각?","20160526","02100701","\n친박계 <b>안홍준</b> 의원은 “반 총장의 대선 출마 의지를 101%라고 본다, 강한 의지를 가지고 있다”고 했다.\n친박계 <b>홍문종</b> 의원은 “(반총장의 출마가) 내년 대선에 있어서 상수”라고 했다.","02100701.20160526104347122",,103
"대권레이스 불 당긴 반기문…朴 대통령과 사전교감?","20160526","02100701","\n친박계 <b>안홍준</b> 의원은 “반 총장의 대선 출마 의지를 101%라고 본다, 강한 의지를 가지고 있다”고 했다.\n친박계 <b>홍문종</b> 의원은 “(반총장의 출마가) 내년 대선에 있어서 상수”라고 했다.","02100701.20160526114556327",,103
"‘대망론’에 기름 부은 반기문… 설설 끓는 정치권","20160525","01100201","\n국민의당 <b>이상돈</b> 최고위원은 이날 라디오 인터뷰에서 “반 총장은 검증을 견디기 어렵다.","01100201.20160525183959774",,104
"이상돈 “반기문, 검증 견디기 어려울 뿐더러 100% 패배한다”","20160524","01100101","<b>이상돈</b> “반기문, 검증 견디기 어려울 뿐더러 100% 패배한다”국민의당 안철수 상임공동대표(왼쪽)와 <b>이상돈</b> 최고위원 / 김창길 기자 cut@kyunghyang.com<b>이상돈</b> “반기문, 검증 견디기 어려울 뿐더러 100% 패배한다” 국민의당 <b>이상돈</b> 최고위원은 24일 반기문 유엔 사무총장의 방한을 앞두고 일고 있는 ‘반기문 대망론’에 대해 “(반 총장이) 검증을 견디기 어려울 뿐더러 (대선에서) 100% 패배한다고 본다”고 말했다.","01100101.20160524105929898",,104
"반기문 총장 내한 앞두고 정치권 ‘술렁’","20160525","01500051","\n국민의당 <b>이상돈</b> 최고위원은 KBS라디오에서 “반 총장은 검증을 견디기 어렵다.","01500051.20160604095242953",,104
"정치권 관심 속 국내 오는 반기문…30일까지 머물러","20160524","01500601","\n국민의당 <b>이상돈</b> 최고위원은 이날 한 라디오방송과의 인터뷰에서 “반 총장은 검증을 견디기 어렵다.","01500601.20160524230842040",,104
"반기문 광폭행보, 여야 &apos;대선 메시지&apos; 촉각","20160524","01500701","\n국민의당 <b>이상돈</b> 최고위원은 방송 인터뷰에서 "반 총장은 검증을 견디기 어렵다.","01500701.20160524230341679",,104
"‘대망론’에 기름 부은 반기문… 설설 끓는 정치권","20160525","01100201","\n<b>정우택</b> 의원은 전날 저녁 배재대 특강에서 “충청권 의석수가 3석 늘어 호남이나 TK(대구·경북)에 견줘 전혀 밀리지 않는 상황이 됐다.","01100201.20160525183959774",,105
"[최충식의 지역프리즘] 반기문 대권 의지는 50%? 101%?","20160526","01400351","\n<b>정우택</b> 새누리당 의원은 이날 반기문의 대권 도전 가능성을 “반반”으로 전망했다.","01400351.20160526180142429",,105
"여권 &apos;반기문 대망론&apos;에 설왕설래","20160525","02100501","\n그러나 충청 출신의 <b>정우택</b> 의원은 KBS 라디오에서 반 총장의 대권 도전 가능성에 대해 "개인적으로 반반으로 본다"면서 "출마하지 않는다는 말씀을 결코 안 하고 있어 나올 것이라는 기대를 하고 있지만 외교관으로 적합한 성품을 갖고 있어서 진흙탕 정치에 발을 들여놓을까 하는 생각도 한다"고 말했다.","02100501.20160525184002188",,105
"여야 ‘반기문 대망론’ 설왕설래","20160523","01100701","\n이스탄불=연합뉴스홍문종·<b>정우택</b> 의원 등 당내 친박계 의원들이 총선 이후 “반 총장은 새누리당의 변수가 아닌 상수”, “반 총장에 대한 기대가 크다” 등 공개발언을 통해 반 총장에게 구애를 보내고 있는 것을 비판한 것이다.","01100701.20160523190511039",,105
"대권주자 정우택 의원이 전망하는 반기문 유엔 사무총장의 대선 출마 가능성…","20160513","02100601","대권주자 <b>정우택</b> 의원이 전망하는 반기문 유엔 사무총장의 대선 출마 가능성…새누리당 친박(친박근혜)계 중진인 <b>정우택</b>","02100601.20160513093450166",,105
"정우택, &quot;충청권 주자 나도 있다&quot;…중부권 대망론에 불지펴","20160513","02100311","\n충청 출신 가운데 대선후보로 꼽히는 인물은 반기문 사무총장과 <b>안희정</b> 충남도지사 등이 있다.\n<b>정우택</b> 의원은 “대망론이라는 게 한 사람만 갖고 이야기를 하는 것은 아닌 만큼, 충청권에서 적어도 2~3사람이 (대권 주자로) 나왔으면 좋겠다”며 반기문 사무총장이 대선에 나서도 출마의지를 굽히지 않겠다고 선언했다.","02100311.20160513152305819",,106
"충청 잠룡들에게도 총선은 ‘총성없는 전쟁’","20160331","01400351","충청 잠룡들에게도 총선은 ‘총성없는 전쟁’[대전=중도일보] 반기문, <b>정우택</b>, <b>안희정</b>","01400351.20160331184410795",,106
"윤상현이 촉발한 충청대망론","20160126","01400351","\n반기문 유엔 사무총장, 이완구 전 총리, <b>정우택</b> 의원, 윤상현 의원, 정운찬 전 총리, <b>안희정</b>","01400351.20160125211228679",,106
"윤상현이 촉발한 충청대망론","20160126","01400351","\n이완구, <b>윤상현</b>, <b>정우택</b> 등 현직 의원은 4월 총선에서 다선 고지를 밟아야 잠룡의 위상을 이어갈 것으로 관측된다.","01400351.20160125211228679",,107
"반기문 총장, JP에 구순 축하편지","20160113","01400351","\n김 전 총리는 지난 7일로 구순을 맞아 서울의 모처에서 강창희 전 국회의장과 심대평 대통령 직속 지방자치발전위원회 위원장, 새누리당 <b>정우택</b> 의원(청주 상당), 정진석 공주 당협위원장 및 가족들과 생일 잔치를 가진 바 있다.\n반 총장은 지난 11일 서신을 통해 “존경하는 <b>김종필</b> 총리님께, 금번에 구순(九旬) 생신을 맞으신 것을 감축드리오며, 앞으로도 계속 건안하기시를 기원합니다”라고 밝혔다.","01400351.20160112212951906",,108
